,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
ACMA,7.6,99.1,499.2,1643.9,3603.9,6477.3,10344.4,15274.2,15274.2,,,,
ACPL,7.6,99.1,499.2,1643.9,3603.9,6477.3,10344.4,15274.2,15274.2,,,,
ACRU,7.0,77.6,354.8,1087.8,2275.3,3948.5,6131.6,6131.6,6131.6,,,,
ACSA2,7.6,99.1,499.2,1643.9,3603.9,6477.3,10344.4,10344.4,10344.4,,,,
BEPE,5.1,64.1,318.3,1037.2,1037.2,1037.2,1037.2,1037.2,1037.2,,,,
CABEF,5.1,64.1,318.3,318.3,318.3,318.3,318.3,318.3,318.3,,,,
CADE2,0.7,16.2,112.9,454.1,1090.6,1090.6,1090.6,1090.6,1090.6,,,,
CRLA80,2.2,33.0,189.1,676.7,676.7,676.7,676.7,676.7,676.7,,,,
FASYAT,9.0,124.9,655.5,2224.1,4973.3,9071.4,9071.4,9071.4,9071.4,,,,
FRLA,5.5,84.1,469.2,1665.5,3836.3,7154.3,11767.4,11767.4,11767.4,,,,
ILOP,6.3,80.6,411.8,1377.6,3058.4,3058.4,3058.4,3058.4,3058.4,,,,
LIST,2.0,34.0,207.8,777.4,1809.6,1809.6,1809.6,1809.6,1809.6,,,,
MOAL,1.9,32.3,196.4,732.0,1699.9,1699.9,1699.9,1699.9,1699.9,,,,
PICO5,0.8,14.3,92.0,366.0,366.0,366.0,366.0,366.0,366.0,,,,
POTR2,19.4,53.4,262.8,1036.1,2587.8,5070.9,8553.5,13018.5,18363.5,,,,
PRCEKW,4.5,79.2,486.2,1851.2,1851.2,1851.2,1851.2,1851.2,1851.2,,,,
PRSE2,4.5,79.2,486.2,1851.2,4466.1,8622.0,14578.6,22574.0,22574.0,,,,
PSME,0.9,20.5,145.3,601.4,1498.6,2903.8,4827.1,7218.2,7218.2,,,,
PYAN,6.3,80.6,411.8,411.8,411.8,411.8,411.8,411.8,411.8,,,,
PYKA,6.3,80.6,411.8,1377.6,3058.4,5554.2,5554.2,5554.2,5554.2,,,,
QUAG,6.3,95.2,477.1,1507.4,3171.2,5492.1,8485.3,12161.8,16529.8,,,,
QURU,5.7,84.6,464.8,1630.6,3727.6,6912.2,11317.7,17062.1,17062.1,,,,
TIAM,3.4,55.6,321.5,1172.4,2749.1,5195.6,8637.2,8637.2,8637.2,,,,
TICO,3.4,55.6,321.5,1172.4,2749.1,5195.6,8637.2,8637.2,8637.2,,,,
ULAM,4.2,63.4,351.0,1238.2,2840.9,5282.3,8667.8,13090.7,13090.7,,,,
PHCA,43.9,81.8,151.1,211.8,264.1,307.9,343.1,369.8,388.0,,,,
PHDA4,36.8,67.9,139.7,216.6,289.1,347.6,382.8,382.8,382.8,,,,
WARO,78.6,148.4,278.6,388.4,471.7,526.7,555.4,563.5,563.5,,,,
BDL OTHER,7.6,99.1,499.2,1643.9,3603.9,6477.3,10344.4,15274.2,15274.2,,,,
BDM OTHER,3.4,55.6,321.5,1172.4,2749.1,5195.6,8637.2,8637.2,8637.2,,,,
BDS OTHER,4.5,79.2,486.2,1851.2,4466.1,8622.0,14578.6,22574.0,22574.0,,,,
BEL OTHER,6.3,95.2,477.1,1507.4,3171.2,5492.1,8485.3,12161.8,16529.8,,,,
BEM OTHER,6.3,80.6,411.8,1377.6,3058.4,3058.4,3058.4,3058.4,3058.4,,,,
BES OTHER,6.3,80.6,411.8,1377.6,3058.4,5554.2,5554.2,5554.2,5554.2,,,,
CEL OTHER,0.9,20.5,145.3,601.4,1498.6,2903.8,4827.1,7218.2,7218.2,,,,
CEM OTHER,0.7,16.2,112.9,454.1,1090.6,1090.6,1090.6,1090.6,1090.6,,,,
CES OTHER,0.8,14.3,92.0,366.0,366.0,366.0,366.0,366.0,366.0,,,,
,2,3,4,5,6,7,8,9,10,,,,
,,,,,,,,,,,,,
,CO2 Storage (kg/tree),,,,,,,,,,,,
,,,Midpoint of DBH class (cm),,,,,,,,,,
