,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,
ACRU,1.3,13.1,39.7,79.9,121.1,161.9,201.8,201.8,201.8,,,
BUCA,6.3,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,,,
CAIL,1.2,10.4,38.7,97.1,170.9,252.3,334.2,410.8,410.8,,,
CELA,0.9,10.7,35.0,74.1,115.7,157.9,200.1,241.8,283.0,,,
COFL,2.3,14.3,34.6,60.6,60.6,60.6,60.6,60.6,60.6,,,
GLTR,3.9,23.1,55.1,95.3,95.3,95.3,95.3,95.3,95.3,,,
ILOP,0.8,7.5,22.3,44.3,66.7,66.7,66.7,66.7,66.7,,,
JUVI,0.9,7.2,20.0,38.0,55.6,72.6,88.9,104.5,104.5,,,
LAIN,2.4,11.2,23.7,38.0,50.2,50.2,50.2,50.2,50.2,,,
LIST,0.8,8.8,27.5,56.6,86.9,117.2,147.2,147.2,147.2,,,
MAGR,0.8,8.3,26.5,55.2,85.2,115.5,145.6,145.6,145.6,,,
PHCA,4.4,23.2,56.3,102.6,102.6,102.6,102.6,102.6,102.6,,,
PICO5,1.2,6.1,19.1,44.6,44.6,44.6,44.6,44.6,44.6,,,
PITA,0.8,9.4,30.8,65.2,101.6,138.6,175.5,212.1,248.1,,,
PLOC,2.4,19.3,53.6,102.0,149.5,195.3,239.2,281.5,322.1,,,
PYCA,0.5,8.7,34.5,82.4,138.2,198.3,198.3,198.3,198.3,,,
QULA2,0.9,11.5,39.2,84.9,134.2,184.9,235.9,286.7,337.1,,,
QUNI,2.6,19.3,51.1,94.6,136.3,175.9,213.6,249.5,283.9,,,
QUPH,1.0,8.7,32.0,79.4,138.1,201.2,262.5,317.2,361.3,,,
QUVI,1.2,13.7,45.1,95.4,148.9,203.3,257.6,311.3,364.3,,,
SAPA,2.0,19.0,22.9,22.9,22.9,22.9,22.9,22.9,22.9,,,
BDL OTHER,1.2,10.4,38.7,97.1,170.9,252.3,334.2,410.8,410.8,,,
BDM OTHER,0.5,8.7,34.5,82.4,138.2,198.3,198.3,198.3,198.3,,,
BDS OTHER,2.4,11.2,23.7,38.0,50.2,50.2,50.2,50.2,50.2,,,
CEL OTHER,0.8,9.4,30.8,65.2,101.6,138.6,175.5,212.1,248.1,,,
CEM OTHER,0.9,7.2,20.0,38.0,55.6,72.6,88.9,104.5,104.5,,,
CES OTHER,1.2,6.1,19.1,44.6,44.6,44.6,44.6,44.6,44.6,,,
BEL OTHER,1.2,13.7,45.1,95.4,148.9,203.3,257.6,311.3,364.3,,,
BEM OTHER,0.8,8.3,26.5,55.2,85.2,115.5,145.6,145.6,145.6,,,
BES OTHER,0.8,7.5,22.3,44.3,66.7,66.7,66.7,66.7,66.7,,,
PEL OTHER,4.4,23.2,56.3,102.6,102.6,102.6,102.6,102.6,102.6,,,
PEM OTHER,2.0,19.0,22.9,22.9,22.9,22.9,22.9,22.9,22.9,,,
PES OTHER,6.3,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,,,
