,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,,
ACPL,0.1,0.5,2.4,7.9,17.3,31.1,31.1,31.1,31.1,,,,
ACSA1,0.1,0.5,2.4,7.9,17.3,31.1,49.7,73.3,102.4,,,,
ACSA2,0.1,0.5,2.4,7.9,17.3,31.1,31.1,31.1,31.1,,,,
CASP,0.0,0.1,0.8,2.7,6.2,11.4,18.5,27.8,27.8,,,,
CR,0.1,0.4,2.3,8.9,8.9,8.9,8.9,8.9,8.9,,,,
FRAM,0.1,0.2,1.2,4.7,11.8,23.4,40.4,63.1,63.1,,,,
FRPE,0.1,0.2,1.2,4.7,11.7,23.0,39.0,39.0,39.0,,,,
GLTR,0.1,0.4,2.0,6.6,14.7,26.7,43.0,43.0,43.0,,,,
ILOP,0.0,0.4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,
JUNI,0.0,0.2,1.6,6.2,15.3,29.5,49.8,76.7,76.7,,,,
LIST,0.0,0.2,1.0,3.7,8.7,16.6,16.6,16.6,16.6,,,,
MA2,0.1,0.4,2.0,6.6,14.7,14.7,14.7,14.7,14.7,,,,
PIED,0.0,0.1,0.6,2.4,2.4,2.4,2.4,2.4,2.4,,,,
PIPU,0.0,0.1,0.6,2.5,6.3,12.7,12.7,12.7,12.7,,,,
PISY,0.0,0.1,0.6,2.5,6.1,11.7,11.7,11.7,11.7,,,,
PLAC,0.0,0.6,1.1,4.3,10.5,20.6,34.9,34.9,34.9,,,,
PLOC,0.0,0.2,1.2,4.5,11.0,21.3,36.0,55.7,55.7,,,,
PYCA,0.0,0.4,2.0,6.6,14.7,14.7,14.7,14.7,14.7,,,,
QURU,0.1,0.4,2.2,7.8,17.9,33.2,54.3,54.3,54.3,,,,
ROPS,0.1,0.3,1.8,6.3,14.2,25.9,41.7,61.9,86.8,,,,
TIAM,0.1,0.9,1.5,5.6,13.2,24.9,24.9,24.9,24.9,,,,
ULPU,0.0,0.2,1.0,4.2,10.4,20.5,35.0,54.3,78.5,,,,
BDL OTHER,0.1,0.2,1.2,4.7,11.7,23.0,39.0,39.0,39.0,,,,
BDM OTHER,0.1,0.5,2.4,7.9,17.3,31.1,31.1,31.1,31.1,,,,
BDS OTHER,0.1,0.4,2.0,6.6,14.7,14.7,14.7,14.7,14.7,,,,
CEL OTHER,0.0,0.1,0.6,2.5,6.3,12.7,12.7,12.7,12.7,,,,
CEM OTHER,0.0,0.1,0.6,2.5,6.1,11.7,11.7,11.7,11.7,,,,
CES OTHER,0.0,0.1,0.6,2.4,2.4,2.4,2.4,2.4,2.4,,,,
,2,3,4,5,6,7,8,9,10,,,,
,,,,,,,,,,,,,
,CO2 Decomposition (kg/tree),,,,,,0,,,,,,
,,,Midpoint of DBH class (cm),,,,,,,,,,
