,3.81,11.43,22.86,38.10,53.34,68.58,83.82,99.06,114.30,,,
ACRU,0.4,9.3,42.9,125.5,251.3,420.3,632.4,632.4,632.4,,,
BUCA,12.5,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,,,
CAIL,1.4,11.0,65.8,207.3,426.8,724.3,1099.9,1553.5,1553.5,,,
CELA,4.6,17.9,48.4,108.5,190.9,295.6,422.6,571.9,743.5,,,
COFL,1.4,4.8,11.3,22.2,22.2,22.2,22.2,22.2,22.2,,,
GLTR,1.7,10.4,36.8,96.8,96.8,96.8,96.8,96.8,96.8,,,
ILOP,0.4,2.3,14.4,45.4,93.6,93.6,93.6,93.6,93.6,,,
JUVI,3.6,11.6,25.3,46.9,72.2,101.1,133.8,170.2,170.2,,,
LAIN,1.6,4.9,10.1,17.4,25.1,25.1,25.1,25.1,25.1,,,
LIST,4.4,13.1,26.2,136.7,385.6,745.6,1216.6,1216.6,1216.6,,,
MAGR,7.7,24.9,55.3,104.3,163.1,231.7,310.0,310.0,310.0,,,
PHCA,9.9,57.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,,,
PICO5,2.1,21.4,83.9,216.9,216.9,216.9,216.9,216.9,216.9,,,
PITA,0.6,0.8,21.5,80.0,173.7,302.8,467.2,666.8,901.8,,,
PLOC,0.7,2.1,48.9,197.5,439.1,773.7,1201.1,1721.4,2334.6,,,
PYCA,3.2,15.1,46.3,113.2,208.9,333.4,333.4,333.4,333.4,,,
QULA2,1.2,12.0,49.1,137.6,270.6,448.3,670.5,937.4,1248.8,,,
QUNI,8.6,31.5,80.5,173.1,296.8,451.6,637.5,854.6,1102.8,,,
QUPH,0.4,6.7,42.7,136.2,281.7,479.3,728.9,1030.5,1384.1,,,
QUVI,4.6,20.3,59.9,142.9,260.1,411.8,597.9,818.3,1073.1,,,
SAPA,6.2,27.2,37.7,37.7,37.7,37.7,37.7,37.7,37.7,,,
BDL OTHER,1.4,11.0,65.8,207.3,426.8,724.3,1099.9,1553.5,1553.5,,,
BDM OTHER,3.2,15.1,46.3,113.2,208.9,333.4,333.4,333.4,333.4,,,
BDS OTHER,1.6,4.9,10.1,17.4,25.1,25.1,25.1,25.1,25.1,,,
CEL OTHER,0.6,0.8,21.5,80.0,173.7,302.8,467.2,666.8,901.8,,,
CEM OTHER,3.6,11.6,25.3,46.9,72.2,101.1,133.8,170.2,170.2,,,
CES OTHER,2.1,21.4,83.9,216.9,216.9,216.9,216.9,216.9,216.9,,,
BEL OTHER,4.6,20.3,59.9,142.9,260.1,411.8,597.9,818.3,1073.1,,,
BEM OTHER,7.7,24.9,55.3,104.3,163.1,231.7,310.0,310.0,310.0,,,
BES OTHER,0.4,2.3,14.4,45.4,93.6,93.6,93.6,93.6,93.6,,,
PEL OTHER,9.9,57.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,,,
PEM OTHER,6.2,27.2,37.7,37.7,37.7,37.7,37.7,37.7,37.7,,,
PES OTHER,12.5,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,,,
